"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","LTINT","TOT","PC_PA","M","2009-08",3.77,
"BEL","LTINT","TOT","PC_PA","M","2009-09",3.72,
"BEL","LTINT","TOT","PC_PA","M","2009-10",3.68,
"BEL","LTINT","TOT","PC_PA","M","2009-11",3.64,
"BEL","LTINT","TOT","PC_PA","M","2009-12",3.61,
"BEL","LTINT","TOT","PC_PA","M","2010-01",3.75,
"BEL","LTINT","TOT","PC_PA","M","2010-02",3.73,
"BEL","LTINT","TOT","PC_PA","M","2010-03",3.63,
"BEL","LTINT","TOT","PC_PA","M","2010-04",3.54,
"BEL","LTINT","TOT","PC_PA","M","2010-05",3.31,
"BEL","LTINT","TOT","PC_PA","M","2010-06",3.47,
"BEL","LTINT","TOT","PC_PA","M","2010-07",3.29,
"BEL","LTINT","TOT","PC_PA","M","2010-08",3.03,
"BEL","LTINT","TOT","PC_PA","M","2010-09",3.12,
"BEL","LTINT","TOT","PC_PA","M","2010-10",3.21,
"BEL","LTINT","TOT","PC_PA","M","2010-11",3.48,
"BEL","LTINT","TOT","PC_PA","M","2010-12",3.99,
"BEL","LTINT","TOT","PC_PA","M","2011-01",4.14,
"BEL","LTINT","TOT","PC_PA","M","2011-02",4.21,
"BEL","LTINT","TOT","PC_PA","M","2011-03",4.21,
"BEL","LTINT","TOT","PC_PA","M","2011-04",4.29,
"BEL","LTINT","TOT","PC_PA","M","2011-05",4.21,
"BEL","LTINT","TOT","PC_PA","M","2011-06",4.14,
"BEL","LTINT","TOT","PC_PA","M","2011-07",4.22,
"BEL","LTINT","TOT","PC_PA","M","2011-08",4.11,
"BEL","LTINT","TOT","PC_PA","M","2011-09",3.88,
"BEL","LTINT","TOT","PC_PA","M","2011-10",4.2,
"BEL","LTINT","TOT","PC_PA","M","2011-11",4.84,
"BEL","LTINT","TOT","PC_PA","M","2011-12",4.35,
"BEL","LTINT","TOT","PC_PA","M","2012-01",4.11,
"BEL","LTINT","TOT","PC_PA","M","2012-02",3.7,
"BEL","LTINT","TOT","PC_PA","M","2012-03",3.53,
"BEL","LTINT","TOT","PC_PA","M","2012-04",3.52,
"BEL","LTINT","TOT","PC_PA","M","2012-05",3.3,
"BEL","LTINT","TOT","PC_PA","M","2012-06",3.17,
"BEL","LTINT","TOT","PC_PA","M","2012-07",2.69,
"BEL","LTINT","TOT","PC_PA","M","2012-08",2.54,
"BEL","LTINT","TOT","PC_PA","M","2012-09",2.61,
"BEL","LTINT","TOT","PC_PA","M","2012-10",2.44,
"BEL","LTINT","TOT","PC_PA","M","2012-11",2.29,
"BEL","LTINT","TOT","PC_PA","M","2012-12",2.1,
"BEL","LTINT","TOT","PC_PA","M","2013-01",2.31,
"BEL","LTINT","TOT","PC_PA","M","2013-02",2.46,
"BEL","LTINT","TOT","PC_PA","M","2013-03",2.25,
"BEL","LTINT","TOT","PC_PA","M","2013-04",2.04,
"BEL","LTINT","TOT","PC_PA","M","2013-05",2.06,
"BEL","LTINT","TOT","PC_PA","M","2013-06",2.44,
"BEL","LTINT","TOT","PC_PA","M","2013-07",2.54,
"BEL","LTINT","TOT","PC_PA","M","2013-08",2.65,
"BEL","LTINT","TOT","PC_PA","M","2013-09",2.75,
"BEL","LTINT","TOT","PC_PA","M","2013-10",2.57,
"BEL","LTINT","TOT","PC_PA","M","2013-11",2.42,
"BEL","LTINT","TOT","PC_PA","M","2013-12",2.43,
"BEL","LTINT","TOT","PC_PA","M","2014-01",2.45,
"BEL","LTINT","TOT","PC_PA","M","2014-02",2.4,
"BEL","LTINT","TOT","PC_PA","M","2014-03",2.26,
"BEL","LTINT","TOT","PC_PA","M","2014-04",2.16,
"BEL","LTINT","TOT","PC_PA","M","2014-05",1.99,
"BEL","LTINT","TOT","PC_PA","M","2014-06",1.83,
"BEL","LTINT","TOT","PC_PA","M","2014-07",1.61,
"BEL","LTINT","TOT","PC_PA","M","2014-08",1.4,
"BEL","LTINT","TOT","PC_PA","M","2014-09",1.3,
"BEL","LTINT","TOT","PC_PA","M","2014-10",1.18,
"BEL","LTINT","TOT","PC_PA","M","2014-11",1.07,
"BEL","LTINT","TOT","PC_PA","M","2014-12",0.91,
"BEL","LTINT","TOT","PC_PA","M","2015-01",0.73,
"BEL","LTINT","TOT","PC_PA","M","2015-02",0.63,
"BEL","LTINT","TOT","PC_PA","M","2015-03",0.49,
"BEL","LTINT","TOT","PC_PA","M","2015-04",0.42,
"BEL","LTINT","TOT","PC_PA","M","2015-05",0.86,
"BEL","LTINT","TOT","PC_PA","M","2015-06",1.21,
"BEL","LTINT","TOT","PC_PA","M","2015-07",1.15,
"BEL","LTINT","TOT","PC_PA","M","2015-08",1,
"BEL","LTINT","TOT","PC_PA","M","2015-09",1.01,
"BEL","LTINT","TOT","PC_PA","M","2015-10",0.85,
"BEL","LTINT","TOT","PC_PA","M","2015-11",0.84,
"BEL","LTINT","TOT","PC_PA","M","2015-12",0.89,
"BEL","LTINT","TOT","PC_PA","M","2016-01",0.86,
"BEL","LTINT","TOT","PC_PA","M","2016-02",0.72,
"BEL","LTINT","TOT","PC_PA","M","2016-03",0.62,
"BEL","LTINT","TOT","PC_PA","M","2016-04",0.55,
"BEL","LTINT","TOT","PC_PA","M","2016-05",0.55,
"BEL","LTINT","TOT","PC_PA","M","2016-06",0.43,
"BEL","LTINT","TOT","PC_PA","M","2016-07",0.2,
"BEL","LTINT","TOT","PC_PA","M","2016-08",0.15,
"BEL","LTINT","TOT","PC_PA","M","2016-09",0.18,
"BEL","LTINT","TOT","PC_PA","M","2016-10",0.27,
"BEL","LTINT","TOT","PC_PA","M","2016-11",0.57,
"BEL","LTINT","TOT","PC_PA","M","2016-12",0.61,
"BEL","LTINT","TOT","PC_PA","M","2017-01",0.7,
"BEL","LTINT","TOT","PC_PA","M","2017-02",0.87,
"BEL","LTINT","TOT","PC_PA","M","2017-03",0.87,
"BEL","LTINT","TOT","PC_PA","M","2017-04",0.78,
"BEL","LTINT","TOT","PC_PA","M","2017-05",0.77,
"BEL","LTINT","TOT","PC_PA","M","2017-06",0.62,
"BEL","LTINT","TOT","PC_PA","M","2017-07",0.83,
"BEL","LTINT","TOT","PC_PA","M","2017-08",0.73,
"BEL","LTINT","TOT","PC_PA","M","2017-09",0.7,
"BEL","LTINT","TOT","PC_PA","M","2017-10",0.69,
"BEL","LTINT","TOT","PC_PA","M","2017-11",0.58,
"BEL","LTINT","TOT","PC_PA","M","2017-12",0.53,
"BEL","LTINT","TOT","PC_PA","M","2018-01",0.7,
"BEL","LTINT","TOT","PC_PA","M","2018-02",0.97,
"BEL","LTINT","TOT","PC_PA","M","2018-03",0.87,
"BEL","LTINT","TOT","PC_PA","M","2018-04",0.81,
"BEL","LTINT","TOT","PC_PA","M","2018-05",0.83,
"BEL","LTINT","TOT","PC_PA","M","2018-06",0.79,
"BEL","LTINT","TOT","PC_PA","M","2018-07",0.68,
"BEL","LTINT","TOT","PC_PA","M","2018-08",0.71,
"BEL","LTINT","TOT","PC_PA","M","2018-09",0.77,
"BEL","LTINT","TOT","PC_PA","M","2018-10",0.85,
"BEL","LTINT","TOT","PC_PA","M","2018-11",0.81,
"BEL","LTINT","TOT","PC_PA","M","2018-12",0.75,
"BEL","LTINT","TOT","PC_PA","M","2019-01",0.77,
"BEL","LTINT","TOT","PC_PA","M","2019-02",0.69,
"BEL","LTINT","TOT","PC_PA","M","2019-03",0.54,
"BEL","LTINT","TOT","PC_PA","M","2019-04",0.47,
"BEL","LTINT","TOT","PC_PA","M","2019-05",0.41,
"BEL","LTINT","TOT","PC_PA","M","2019-06",0.15,
"BEL","LTINT","TOT","PC_PA","M","2019-07",0,
"BEL","LTINT","TOT","PC_PA","M","2019-08",-0.28,
"BEL","LTINT","TOT","PC_PA","M","2019-09",-0.24,
"BEL","LTINT","TOT","PC_PA","M","2019-10",-0.16,
"BEL","LTINT","TOT","PC_PA","M","2019-11",-0.04,
"BEL","LTINT","TOT","PC_PA","M","2019-12",0.01,
"BEL","LTINT","TOT","PC_PA","M","2020-01",-0.03,
"ISR","LTINT","TOT","PC_PA","M","2007-01",5.58,
"ISR","LTINT","TOT","PC_PA","M","2007-02",5.36,
"ISR","LTINT","TOT","PC_PA","M","2007-03",5.33,
"ISR","LTINT","TOT","PC_PA","M","2007-04",5.07,
"ISR","LTINT","TOT","PC_PA","M","2007-05",4.88,
"ISR","LTINT","TOT","PC_PA","M","2007-06",5.37,
"ISR","LTINT","TOT","PC_PA","M","2007-07",5.71,
"ISR","LTINT","TOT","PC_PA","M","2007-08",6.12,
"ISR","LTINT","TOT","PC_PA","M","2007-09",5.97,
"ISR","LTINT","TOT","PC_PA","M","2007-10",5.67,
"ISR","LTINT","TOT","PC_PA","M","2007-11",5.58,
"ISR","LTINT","TOT","PC_PA","M","2007-12",6.01,
"ISR","LTINT","TOT","PC_PA","M","2008-01",6.01,
"ISR","LTINT","TOT","PC_PA","M","2008-02",5.75,
"ISR","LTINT","TOT","PC_PA","M","2008-03",5.69,
"ISR","LTINT","TOT","PC_PA","M","2008-04",5.79,
"ISR","LTINT","TOT","PC_PA","M","2008-05",5.93,
"ISR","LTINT","TOT","PC_PA","M","2008-06",6.05,
"ISR","LTINT","TOT","PC_PA","M","2008-07",6.16,
"ISR","LTINT","TOT","PC_PA","M","2008-08",5.95,
"ISR","LTINT","TOT","PC_PA","M","2008-09",5.97,
"ISR","LTINT","TOT","PC_PA","M","2008-10",6.14,
"ISR","LTINT","TOT","PC_PA","M","2008-11",6.37,
"ISR","LTINT","TOT","PC_PA","M","2008-12",5.27,
"ISR","LTINT","TOT","PC_PA","M","2009-01",5.06,
"ISR","LTINT","TOT","PC_PA","M","2009-02",4.73,
"ISR","LTINT","TOT","PC_PA","M","2009-03",4.71,
"ISR","LTINT","TOT","PC_PA","M","2009-04",4.74,
"ISR","LTINT","TOT","PC_PA","M","2009-05",5.27,
"ISR","LTINT","TOT","PC_PA","M","2009-06",5.53,
"ISR","LTINT","TOT","PC_PA","M","2009-07",5.3,
"ISR","LTINT","TOT","PC_PA","M","2009-08",5.3,
"ISR","LTINT","TOT","PC_PA","M","2009-09",5.08,
"ISR","LTINT","TOT","PC_PA","M","2009-10",4.96,
"ISR","LTINT","TOT","PC_PA","M","2009-11",4.95,
"ISR","LTINT","TOT","PC_PA","M","2009-12",5.13,
"ISR","LTINT","TOT","PC_PA","M","2010-01",5.12,
"ISR","LTINT","TOT","PC_PA","M","2010-02",4.97,
"ISR","LTINT","TOT","PC_PA","M","2010-03",4.91,
"ISR","LTINT","TOT","PC_PA","M","2010-04",4.97,
"ISR","LTINT","TOT","PC_PA","M","2010-05",4.87,
"ISR","LTINT","TOT","PC_PA","M","2010-06",4.69,
"ISR","LTINT","TOT","PC_PA","M","2010-07",4.58,
"ISR","LTINT","TOT","PC_PA","M","2010-08",4.25,
"ISR","LTINT","TOT","PC_PA","M","2010-09",4.39,
"ISR","LTINT","TOT","PC_PA","M","2010-10",4.32,
"ISR","LTINT","TOT","PC_PA","M","2010-11",4.46,
"ISR","LTINT","TOT","PC_PA","M","2010-12",4.68,
"ISR","LTINT","TOT","PC_PA","M","2011-01",4.77,
"ISR","LTINT","TOT","PC_PA","M","2011-02",5.04,
"ISR","LTINT","TOT","PC_PA","M","2011-03",5.23,
"ISR","LTINT","TOT","PC_PA","M","2011-04",5.36,
"ISR","LTINT","TOT","PC_PA","M","2011-05",5.33,
"ISR","LTINT","TOT","PC_PA","M","2011-06",5.3,
"ISR","LTINT","TOT","PC_PA","M","2011-07",5.21,
"ISR","LTINT","TOT","PC_PA","M","2011-08",4.87,
"ISR","LTINT","TOT","PC_PA","M","2011-09",4.73,
"ISR","LTINT","TOT","PC_PA","M","2011-10",4.64,
"ISR","LTINT","TOT","PC_PA","M","2011-11",4.65,
"ISR","LTINT","TOT","PC_PA","M","2011-12",4.63,
"ISR","LTINT","TOT","PC_PA","M","2012-01",4.51,
"ISR","LTINT","TOT","PC_PA","M","2012-02",4.58,
"ISR","LTINT","TOT","PC_PA","M","2012-03",4.73,
"ISR","LTINT","TOT","PC_PA","M","2012-04",4.66,
"ISR","LTINT","TOT","PC_PA","M","2012-05",4.53,
"ISR","LTINT","TOT","PC_PA","M","2012-06",4.38,
"ISR","LTINT","TOT","PC_PA","M","2012-07",4.13,
"ISR","LTINT","TOT","PC_PA","M","2012-08",4.29,
"ISR","LTINT","TOT","PC_PA","M","2012-09",4.5,
"ISR","LTINT","TOT","PC_PA","M","2012-10",4.35,
"ISR","LTINT","TOT","PC_PA","M","2012-11",4.16,
"ISR","LTINT","TOT","PC_PA","M","2012-12",3.97,
"ISR","LTINT","TOT","PC_PA","M","2013-01",4.02,
"ISR","LTINT","TOT","PC_PA","M","2013-02",4.05,
"ISR","LTINT","TOT","PC_PA","M","2013-03",3.98,
"ISR","LTINT","TOT","PC_PA","M","2013-04",3.73,
"ISR","LTINT","TOT","PC_PA","M","2013-05",3.56,
"ISR","LTINT","TOT","PC_PA","M","2013-06",3.8,
"ISR","LTINT","TOT","PC_PA","M","2013-07",3.75,
"ISR","LTINT","TOT","PC_PA","M","2013-08",3.87,
"ISR","LTINT","TOT","PC_PA","M","2013-09",3.94,
"ISR","LTINT","TOT","PC_PA","M","2013-10",3.67,
"ISR","LTINT","TOT","PC_PA","M","2013-11",3.6,
"ISR","LTINT","TOT","PC_PA","M","2013-12",3.58,
"ISR","LTINT","TOT","PC_PA","M","2014-01",3.67,
"ISR","LTINT","TOT","PC_PA","M","2014-02",3.63,
"ISR","LTINT","TOT","PC_PA","M","2014-03",3.4,
"ISR","LTINT","TOT","PC_PA","M","2014-04",3.39,
"ISR","LTINT","TOT","PC_PA","M","2014-05",3.08,
"ISR","LTINT","TOT","PC_PA","M","2014-06",2.89,
"ISR","LTINT","TOT","PC_PA","M","2014-07",2.82,
"ISR","LTINT","TOT","PC_PA","M","2014-08",2.63,
"ISR","LTINT","TOT","PC_PA","M","2014-09",2.45,
"ISR","LTINT","TOT","PC_PA","M","2014-10",2.17,
"ISR","LTINT","TOT","PC_PA","M","2014-11",2.15,
"ISR","LTINT","TOT","PC_PA","M","2014-12",2.35,
"ISR","LTINT","TOT","PC_PA","M","2015-01",1.96,
"ISR","LTINT","TOT","PC_PA","M","2015-02",1.77,
"ISR","LTINT","TOT","PC_PA","M","2015-03",1.61,
"ISR","LTINT","TOT","PC_PA","M","2015-04",1.45,
"ISR","LTINT","TOT","PC_PA","M","2015-05",2.02,
"ISR","LTINT","TOT","PC_PA","M","2015-06",2.44,
"ISR","LTINT","TOT","PC_PA","M","2015-07",2.47,
"ISR","LTINT","TOT","PC_PA","M","2015-08",2.28,
"ISR","LTINT","TOT","PC_PA","M","2015-09",2.32,
"ISR","LTINT","TOT","PC_PA","M","2015-10",2.13,
"ISR","LTINT","TOT","PC_PA","M","2015-11",2.19,
"ISR","LTINT","TOT","PC_PA","M","2015-12",2.2,
"ISR","LTINT","TOT","PC_PA","M","2016-01",2.04,
"ISR","LTINT","TOT","PC_PA","M","2016-02",1.86,
"ISR","LTINT","TOT","PC_PA","M","2016-03",1.92,
"ISR","LTINT","TOT","PC_PA","M","2016-04",1.84,
"ISR","LTINT","TOT","PC_PA","M","2016-05",1.82,
"ISR","LTINT","TOT","PC_PA","M","2016-06",1.76,
"ISR","LTINT","TOT","PC_PA","M","2016-07",1.69,
"ISR","LTINT","TOT","PC_PA","M","2016-08",1.74,
"ISR","LTINT","TOT","PC_PA","M","2016-09",1.77,
"ISR","LTINT","TOT","PC_PA","M","2016-10",1.84,
"ISR","LTINT","TOT","PC_PA","M","2016-11",2.07,
"ISR","LTINT","TOT","PC_PA","M","2016-12",2.2,
"ISR","LTINT","TOT","PC_PA","M","2017-01",2.15,
"ISR","LTINT","TOT","PC_PA","M","2017-02",2.16,
"ISR","LTINT","TOT","PC_PA","M","2017-03",2.11,
"ISR","LTINT","TOT","PC_PA","M","2017-04",2.05,
"ISR","LTINT","TOT","PC_PA","M","2017-05",2.16,
"ISR","LTINT","TOT","PC_PA","M","2017-06",2.03,
"ISR","LTINT","TOT","PC_PA","M","2017-07",1.97,
"ISR","LTINT","TOT","PC_PA","M","2017-08",1.75,
"ISR","LTINT","TOT","PC_PA","M","2017-09",1.72,
"ISR","LTINT","TOT","PC_PA","M","2017-10",1.62,
"ISR","LTINT","TOT","PC_PA","M","2017-11",1.6,
"ISR","LTINT","TOT","PC_PA","M","2017-12",1.59,
"ISR","LTINT","TOT","PC_PA","M","2018-01",1.55,
"ISR","LTINT","TOT","PC_PA","M","2018-02",1.76,
"ISR","LTINT","TOT","PC_PA","M","2018-03",1.64,
"ISR","LTINT","TOT","PC_PA","M","2018-04",1.67,
"ISR","LTINT","TOT","PC_PA","M","2018-05",1.88,
"ISR","LTINT","TOT","PC_PA","M","2018-06",1.93,
"ISR","LTINT","TOT","PC_PA","M","2018-07",2.16,
"ISR","LTINT","TOT","PC_PA","M","2018-08",2.15,
"ISR","LTINT","TOT","PC_PA","M","2018-09",2.21,
"ISR","LTINT","TOT","PC_PA","M","2018-10",2.29,
"ISR","LTINT","TOT","PC_PA","M","2018-11",2.34,
"ISR","LTINT","TOT","PC_PA","M","2018-12",2.35,
"ISR","LTINT","TOT","PC_PA","M","2019-01",2.19,
"ISR","LTINT","TOT","PC_PA","M","2019-02",2.03,
"ISR","LTINT","TOT","PC_PA","M","2019-03",1.95,
"ISR","LTINT","TOT","PC_PA","M","2019-04",1.88,
"ISR","LTINT","TOT","PC_PA","M","2019-05",1.78,
"ISR","LTINT","TOT","PC_PA","M","2019-06",1.58,
"ISR","LTINT","TOT","PC_PA","M","2019-07",1.42,
"ISR","LTINT","TOT","PC_PA","M","2019-08",0.95,
"ISR","LTINT","TOT","PC_PA","M","2019-09",1,
"ISR","LTINT","TOT","PC_PA","M","2019-10",0.88,
"ISR","LTINT","TOT","PC_PA","M","2019-11",1,
"ISR","LTINT","TOT","PC_PA","M","2019-12",0.96,
"ISR","LTINT","TOT","PC_PA","M","2020-01",0.89,
"GBR","LTINT","TOT","PC_PA","M","2007-01",4.8694,
"GBR","LTINT","TOT","PC_PA","M","2007-02",4.896,
"GBR","LTINT","TOT","PC_PA","M","2007-03",4.8194,
"GBR","LTINT","TOT","PC_PA","M","2007-04",5.0439,
"GBR","LTINT","TOT","PC_PA","M","2007-05",5.1458,
"GBR","LTINT","TOT","PC_PA","M","2007-06",5.4321,
"GBR","LTINT","TOT","PC_PA","M","2007-07",5.4084,
"GBR","LTINT","TOT","PC_PA","M","2007-08",5.1499,
"GBR","LTINT","TOT","PC_PA","M","2007-09",4.9928,
"GBR","LTINT","TOT","PC_PA","M","2007-10",4.9576,
"GBR","LTINT","TOT","PC_PA","M","2007-11",4.7263,
"GBR","LTINT","TOT","PC_PA","M","2007-12",4.6937,
"GBR","LTINT","TOT","PC_PA","M","2008-01",4.4925,
"GBR","LTINT","TOT","PC_PA","M","2008-02",4.6234,
"GBR","LTINT","TOT","PC_PA","M","2008-03",4.445,
"GBR","LTINT","TOT","PC_PA","M","2008-04",4.6432,
"GBR","LTINT","TOT","PC_PA","M","2008-05",4.8683,
"GBR","LTINT","TOT","PC_PA","M","2008-06",5.2103,
"GBR","LTINT","TOT","PC_PA","M","2008-07",5.0494,
"GBR","LTINT","TOT","PC_PA","M","2008-08",4.7267,
"GBR","LTINT","TOT","PC_PA","M","2008-09",4.5701,
"GBR","LTINT","TOT","PC_PA","M","2008-10",4.5789,
"GBR","LTINT","TOT","PC_PA","M","2008-11",4.2571,
"GBR","LTINT","TOT","PC_PA","M","2008-12",3.6238,
"GBR","LTINT","TOT","PC_PA","M","2009-01",3.6699,
"GBR","LTINT","TOT","PC_PA","M","2009-02",3.6899,
"GBR","LTINT","TOT","PC_PA","M","2009-03",3.2497,
"GBR","LTINT","TOT","PC_PA","M","2009-04",3.4072,
"GBR","LTINT","TOT","PC_PA","M","2009-05",3.6206,
"GBR","LTINT","TOT","PC_PA","M","2009-06",3.7221,
"GBR","LTINT","TOT","PC_PA","M","2009-07",3.8238,
"GBR","LTINT","TOT","PC_PA","M","2009-08",3.7142,
"GBR","LTINT","TOT","PC_PA","M","2009-09",3.6566,
"GBR","LTINT","TOT","PC_PA","M","2009-10",3.5699,
"GBR","LTINT","TOT","PC_PA","M","2009-11",3.7592,
"GBR","LTINT","TOT","PC_PA","M","2009-12",3.8871,
"GBR","LTINT","TOT","PC_PA","M","2010-01",4.0025,
"GBR","LTINT","TOT","PC_PA","M","2010-02",4.0624,
"GBR","LTINT","TOT","PC_PA","M","2010-03",4.0915,
"GBR","LTINT","TOT","PC_PA","M","2010-04",4.1007,
"GBR","LTINT","TOT","PC_PA","M","2010-05",3.7772,
"GBR","LTINT","TOT","PC_PA","M","2010-06",3.6007,
"GBR","LTINT","TOT","PC_PA","M","2010-07",3.5087,
"GBR","LTINT","TOT","PC_PA","M","2010-08",3.233,
"GBR","LTINT","TOT","PC_PA","M","2010-09",3.1271,
"GBR","LTINT","TOT","PC_PA","M","2010-10",3.0685,
"GBR","LTINT","TOT","PC_PA","M","2010-11",3.311,
"GBR","LTINT","TOT","PC_PA","M","2010-12",3.6098,
"GBR","LTINT","TOT","PC_PA","M","2011-01",3.7273,
"GBR","LTINT","TOT","PC_PA","M","2011-02",3.8799,
"GBR","LTINT","TOT","PC_PA","M","2011-03",3.7386,
"GBR","LTINT","TOT","PC_PA","M","2011-04",3.7619,
"GBR","LTINT","TOT","PC_PA","M","2011-05",3.5053,
"GBR","LTINT","TOT","PC_PA","M","2011-06",3.4144,
"GBR","LTINT","TOT","PC_PA","M","2011-07",3.3137,
"GBR","LTINT","TOT","PC_PA","M","2011-08",2.7833,
"GBR","LTINT","TOT","PC_PA","M","2011-09",2.504,
"GBR","LTINT","TOT","PC_PA","M","2011-10",2.529,
"GBR","LTINT","TOT","PC_PA","M","2011-11",2.2917,
"GBR","LTINT","TOT","PC_PA","M","2011-12",2.1828,
"GBR","LTINT","TOT","PC_PA","M","2012-01",2.1104,
"GBR","LTINT","TOT","PC_PA","M","2012-02",2.2191,
"GBR","LTINT","TOT","PC_PA","M","2012-03",2.323,
"GBR","LTINT","TOT","PC_PA","M","2012-04",2.2117,
"GBR","LTINT","TOT","PC_PA","M","2012-05",1.9416,
"GBR","LTINT","TOT","PC_PA","M","2012-06",1.7698,
"GBR","LTINT","TOT","PC_PA","M","2012-07",1.6523,
"GBR","LTINT","TOT","PC_PA","M","2012-08",1.6735,
"GBR","LTINT","TOT","PC_PA","M","2012-09",1.7222,
"GBR","LTINT","TOT","PC_PA","M","2012-10",1.7721,
"GBR","LTINT","TOT","PC_PA","M","2012-11",1.7741,
"GBR","LTINT","TOT","PC_PA","M","2012-12",1.8467,
"GBR","LTINT","TOT","PC_PA","M","2013-01",2.0795,
"GBR","LTINT","TOT","PC_PA","M","2013-02",2.1781,
"GBR","LTINT","TOT","PC_PA","M","2013-03",1.9768,
"GBR","LTINT","TOT","PC_PA","M","2013-04",1.7824,
"GBR","LTINT","TOT","PC_PA","M","2013-05",1.9462,
"GBR","LTINT","TOT","PC_PA","M","2013-06",2.3063,
"GBR","LTINT","TOT","PC_PA","M","2013-07",2.471,
"GBR","LTINT","TOT","PC_PA","M","2013-08",2.7088,
"GBR","LTINT","TOT","PC_PA","M","2013-09",2.8443,
"GBR","LTINT","TOT","PC_PA","M","2013-10",2.6784,
"GBR","LTINT","TOT","PC_PA","M","2013-11",2.7598,
"GBR","LTINT","TOT","PC_PA","M","2013-12",2.9458,
"GBR","LTINT","TOT","PC_PA","M","2014-01",2.91,
"GBR","LTINT","TOT","PC_PA","M","2014-02",2.8147,
"GBR","LTINT","TOT","PC_PA","M","2014-03",2.7837,
"GBR","LTINT","TOT","PC_PA","M","2014-04",2.7417,
"GBR","LTINT","TOT","PC_PA","M","2014-05",2.6989,
"GBR","LTINT","TOT","PC_PA","M","2014-06",2.7842,
"GBR","LTINT","TOT","PC_PA","M","2014-07",2.7343,
"GBR","LTINT","TOT","PC_PA","M","2014-08",2.5347,
"GBR","LTINT","TOT","PC_PA","M","2014-09",2.4919,
"GBR","LTINT","TOT","PC_PA","M","2014-10",2.2469,
"GBR","LTINT","TOT","PC_PA","M","2014-11",2.1593,
"GBR","LTINT","TOT","PC_PA","M","2014-12",1.9287,
"GBR","LTINT","TOT","PC_PA","M","2015-01",1.589,
"GBR","LTINT","TOT","PC_PA","M","2015-02",1.7365,
"GBR","LTINT","TOT","PC_PA","M","2015-03",1.7941,
"GBR","LTINT","TOT","PC_PA","M","2015-04",1.755,
"GBR","LTINT","TOT","PC_PA","M","2015-05",2.0243,
"GBR","LTINT","TOT","PC_PA","M","2015-06",2.1696,
"GBR","LTINT","TOT","PC_PA","M","2015-07",2.1353,
"GBR","LTINT","TOT","PC_PA","M","2015-08",1.9799,
"GBR","LTINT","TOT","PC_PA","M","2015-09",1.8814,
"GBR","LTINT","TOT","PC_PA","M","2015-10",1.846,
"GBR","LTINT","TOT","PC_PA","M","2015-11",1.9779,
"GBR","LTINT","TOT","PC_PA","M","2015-12",1.9234,
"GBR","LTINT","TOT","PC_PA","M","2016-01",1.7833,
"GBR","LTINT","TOT","PC_PA","M","2016-02",1.5032,
"GBR","LTINT","TOT","PC_PA","M","2016-03",1.5434,
"GBR","LTINT","TOT","PC_PA","M","2016-04",1.5688,
"GBR","LTINT","TOT","PC_PA","M","2016-05",1.5366,
"GBR","LTINT","TOT","PC_PA","M","2016-06",1.3105,
"GBR","LTINT","TOT","PC_PA","M","2016-07",0.9569,
"GBR","LTINT","TOT","PC_PA","M","2016-08",0.7421,
"GBR","LTINT","TOT","PC_PA","M","2016-09",0.8243,
"GBR","LTINT","TOT","PC_PA","M","2016-10",1.078,
"GBR","LTINT","TOT","PC_PA","M","2016-11",1.3818,
"GBR","LTINT","TOT","PC_PA","M","2016-12",1.4336,
"GBR","LTINT","TOT","PC_PA","M","2017-01",1.4203,
"GBR","LTINT","TOT","PC_PA","M","2017-02",1.3058,
"GBR","LTINT","TOT","PC_PA","M","2017-03",1.194,
"GBR","LTINT","TOT","PC_PA","M","2017-04",1.0789,
"GBR","LTINT","TOT","PC_PA","M","2017-05",1.1175,
"GBR","LTINT","TOT","PC_PA","M","2017-06",1.0846,
"GBR","LTINT","TOT","PC_PA","M","2017-07",1.2713,
"GBR","LTINT","TOT","PC_PA","M","2017-08",1.1241,
"GBR","LTINT","TOT","PC_PA","M","2017-09",1.2436,
"GBR","LTINT","TOT","PC_PA","M","2017-10",1.3816,
"GBR","LTINT","TOT","PC_PA","M","2017-11",1.3299,
"GBR","LTINT","TOT","PC_PA","M","2017-12",1.2781,
"GBR","LTINT","TOT","PC_PA","M","2018-01",1.3931,
"GBR","LTINT","TOT","PC_PA","M","2018-02",1.6034,
"GBR","LTINT","TOT","PC_PA","M","2018-03",1.508,
"GBR","LTINT","TOT","PC_PA","M","2018-04",1.5108,
"GBR","LTINT","TOT","PC_PA","M","2018-05",1.5016,
"GBR","LTINT","TOT","PC_PA","M","2018-06",1.4229,
"GBR","LTINT","TOT","PC_PA","M","2018-07",1.3739,
"GBR","LTINT","TOT","PC_PA","M","2018-08",1.3991,
"GBR","LTINT","TOT","PC_PA","M","2018-09",1.5023,
"GBR","LTINT","TOT","PC_PA","M","2018-10",1.5462,
"GBR","LTINT","TOT","PC_PA","M","2018-11",1.4541,
"GBR","LTINT","TOT","PC_PA","M","2018-12",1.3125,
"GBR","LTINT","TOT","PC_PA","M","2019-01",1.3221,
"GBR","LTINT","TOT","PC_PA","M","2019-02",1.239,
"GBR","LTINT","TOT","PC_PA","M","2019-03",1.19,
"GBR","LTINT","TOT","PC_PA","M","2019-04",1.1906,
